date,open,high,low,close,volume,trade_count,vwap,symbol
8/27/2019,289.55,289.95,286.03,286.87,68307923,346860,287.694466,SPY
8/28/2019,286.1,289.07,285.25,288.89,60200590,311534,287.877722,SPY
8/29/2019,291.77,293.16,290.61,292.58,58018751,309986,292.211021,SPY
8/30/2019,294.21,294.2399,291.42,292.45,63024780,303476,292.713824,SPY
9/3/2019,290.56,291.58,289.27,290.74,69233875,362212,290.492676,SPY
9/4/2019,293.15,294.055,292.31,294.04,47160461,236850,293.322384,SPY
9/5/2019,296.78,298.83,294.001,297.82,83356779,377089,297.528062,SPY
9/6/2019,298.21,298.76,297.42,298.05,49676444,255431,298.223331,SPY
9/9/2019,299.15,299.24,297.16,298.2,51260290,241462,298.158399,SPY
9/10/2019,297.33,298.2,295.97,298.13,58147135,299980,297.085119,SPY
9/11/2019,298.49,300.34,297.75,300.25,68901166,270504,299.423456,SPY
9/12/2019,301.24,302.46,300.41,301.29,73359459,374554,301.487198,SPY
9/13/2019,301.78,302.17,300.68,301.09,62363660,251246,301.412105,SPY
9/16/2019,299.8,301.1378,299.45,300.16,58391175,284885,300.129603,SPY
9/17/2019,299.91,301.02,299.75,300.92,42988227,246166,300.339881,SPY
9/18/2019,300.47,301.22,298.24,301.1,74332955,419863,299.918688,SPY
9/19/2019,301.5,302.63,300.7103,301.08,78172860,293504,301.511436,SPY
9/20/2019,300.34,300.67,297.41,298.28,100515238,374995,299.093834,SPY
9/23/2019,297.57,299,297.27,298.21,47541342,221295,298.257134,SPY
9/24/2019,299.41,299.84,294.81,295.87,97717924,519834,296.679211,SPY
9/25/2019,295.94,298.11,294.33,297.62,73434081,356047,296.713554,SPY
9/26/2019,297.62,297.86,295.45,297,58758157,329411,296.847045,SPY
9/27/2019,297.87,297.9465,293.69,295.4,85194715,454922,295.623896,SPY
9/30/2019,295.98,297.55,295.92,296.77,52771311,258680,296.786007,SPY
10/1/2019,297.67,298.455,293,293.24,90160482,422407,294.867498,SPY
10/2/2019,291.49,291.51,286.64,288.06,125924074,608988,288.821147,SPY
10/3/2019,287.81,290.45,284.82,290.42,85906608,517842,288.281946,SPY
10/4/2019,291.21,294.63,290.82,294.35,66877330,305209,292.978205,SPY
10/7/2019,293.5,295.26,292.77,293.08,61657344,314251,293.863605,SPY
10/8/2019,291.03,291.85,288.49,288.53,103233039,495649,290.224498,SPY
10/9/2019,290.78,292.3,288.6559,291.27,67331098,295521,291.047068,SPY
10/10/2019,291.14,294.21,291,293.24,57265975,335440,292.960881,SPY
10/11/2019,296.28,298.74,296.1448,296.28,101330616,503760,297.177407,SPY
10/14/2019,295.93,296.67,295.57,295.95,40992668,191854,296.136447,SPY
10/15/2019,297.05,299.7,296.97,298.88,48259856,262203,298.786484,SPY
10/16/2019,298.4,299.16,297.92,298.4,52268387,243468,298.452661,SPY
10/17/2019,299.7,300.24,298.515,299.28,47142725,242876,299.346255,SPY
10/18/2019,298.71,299.395,296.99,297.97,64538228,279137,298.443287,SPY
10/21/2019,299.48,300.21,298.935,299.99,39733263,193936,299.662986,SPY
10/22/2019,300.63,300.9,298.91,299.01,49156505,227131,300.087292,SPY
10/23/2019,298.74,299.94,298.495,299.88,35235859,191628,299.334407,SPY
10/24/2019,300.88,301.07,299.4601,300.37,35889568,211246,300.195329,SPY
10/25/2019,299.74,302.2,299.6806,301.6,45705877,215213,301.494776,SPY
10/28/2019,302.91,303.85,302.91,303.3,42168465,215240,303.287164,SPY
10/29/2019,303.03,304.23,302.86,303.21,44285021,220264,303.442755,SPY
10/30/2019,303.42,304.55,301.99,304.14,49656116,283053,303.314254,SPY
10/31/2019,304.11,304.13,301.73,303.33,68989134,319480,302.777857,SPY
11/1/2019,304.92,306.19,304.74,306.14,71142015,321897,305.482057,SPY
11/4/2019,307.87,308,306.96,307.37,60606916,217934,307.058902,SPY
11/5/2019,307.58,307.9195,306.71,307.03,42955771,210376,307.186604,SPY
11/6/2019,307.06,307.4,306.06,307.1,46487108,217559,306.885517,SPY
11/7/2019,308.6,309.65,307.66,308.18,54279174,237931,308.471274,SPY
11/8/2019,307.82,309.0036,307.03,308.94,49068959,201770,308.340248,SPY
11/11/2019,307.43,308.94,307.27,308.35,36857409,140063,308.174603,SPY
11/12/2019,308.75,309.99,307.7,309,46487524,208796,309.094331,SPY
11/13/2019,307.9,309.54,307.66,309.1,54813789,258612,308.889742,SPY
11/14/2019,308.77,309.64,308.09,309.55,52042374,197811,309.154768,SPY
11/15/2019,310.98,311.84,310.26,311.79,63017062,206158,311.224041,SPY
11/18/2019,311.52,312.28,311.03,312.02,50249492,203344,311.812773,SPY
11/19/2019,312.68,312.69,311.22,311.93,71272497,230880,312.009439,SPY
11/20/2019,311.3,311.85,309.06,310.77,79719841,381793,310.6575,SPY
11/21/2019,310.85,311.01,309.39,310.27,54689005,239122,310.31455,SPY
11/22/2019,311.06,311.24,309.85,310.96,44851102,184088,310.780328,SPY
11/25/2019,311.99,313.37,311.98,313.37,48762676,200424,312.827428,SPY
11/26/2019,313.42,314.28,313.06,314.08,37977954,183541,313.819673,SPY
11/27/2019,314.67,315.48,314.37,315.48,44792579,170590,314.889578,SPY
11/29/2019,314.89,315.13,314.06,314.31,37342759,114254,314.665264,SPY
12/2/2019,314.63,314.66,311.17,311.64,77202447,384323,312.214913,SPY
12/3/2019,308.64,309.64,307.13,309.55,75838267,390366,308.670759,SPY
12/4/2019,310.63,312.12,310.32,311.46,48930402,237526,311.439194,SPY
12/5/2019,312.22,312.25,310.58,312.02,40781669,189389,311.599958,SPY
12/6/2019,314.14,315.31,314.11,314.87,49211000,210526,314.636953,SPY
12/9/2019,314.41,315.18,313.8,313.88,34983880,154957,314.422326,SPY
12/10/2019,313.8,314.55,312.81,313.53,53338383,227161,313.74471,SPY
12/11/2019,314.05,314.7,313.4393,314.42,55061928,214141,314.082401,SPY
12/12/2019,314.45,317.99,314.17,317.13,97155684,473112,316.654667,SPY
12/13/2019,316.88,318.67,316.02,317.32,81547231,431883,317.316267,SPY
12/16/2019,319.18,320.15,317.2542,319.5,82955814,254813,319.45046,SPY
12/17/2019,319.98,320.25,319.48,319.57,61186347,203126,319.698999,SPY
12/18/2019,320,320.25,319.53,319.59,49623485,191934,319.809935,SPY
12/19/2019,319.78,320.98,319.5246,320.9,86170213,209269,320.413933,SPY
12/20/2019,320.54,321.9742,319.3873,320.73,155358870,290669,321.049183,SPY
12/23/2019,321.63,321.65,321.06,321.22,53424474,184090,321.310191,SPY
12/24/2019,321.43,321.52,320.9,321.23,20538059,91922,321.181643,SPY
12/26/2019,321.69,322.95,321.64,322.94,31027052,130597,322.13108,SPY
12/27/2019,323.77,323.8,322.28,322.86,43669820,187647,322.997519,SPY
12/30/2019,322.94,323.1,320.55,321.08,49782805,245064,321.464803,SPY
12/31/2019,320.5,322.13,320.15,321.86,57173534,212945,321.379997,SPY
1/2/2020,323.58,324.89,322.53,324.87,59291031,304890,323.710733,SPY
1/3/2020,321.19,323.64,321.1,322.41,77783401,358502,322.7917,SPY
1/6/2020,320.44,323.73,320.36,323.64,55818808,255768,322.722357,SPY
1/7/2020,323.02,323.54,322.24,322.73,43415360,226065,322.688238,SPY
1/8/2020,322.99,325.78,322.67,324.45,68595620,340007,324.32389,SPY
1/9/2020,326.2,326.73,325.52,326.65,48582719,242163,326.093557,SPY
1/10/2020,327.36,327.46,325.2,325.71,53105114,236222,326.406834,SPY
1/13/2020,326.4,327.96,325.92,327.95,47637573,217436,327.275509,SPY
1/14/2020,327.48,328.62,326.844,327.45,63002816,331315,327.600702,SPY
1/15/2020,327.34,329.02,327.26,328.19,73270483,293442,328.145177,SPY
1/16/2020,329.67,330.92,329.45,330.92,54988478,230360,330.106256,SPY
1/17/2020,331.72,332.18,330.7897,331.95,97746515,259004,331.586784,SPY
1/21/2020,330.92,332.18,330.82,331.3,77775560,280064,331.516675,SPY
1/22/2020,332.26,332.95,331.17,331.34,48928559,223503,331.902052,SPY
1/23/2020,330.6,332.1682,329.41,331.72,51962995,275919,330.969616,SPY
1/24/2020,332.46,332.53,327.36,328.77,87594462,456519,329.581009,SPY
1/27/2020,323.05,325.12,322.66,323.5,84073755,480427,324.1434,SPY
1/28/2020,325.06,327.85,323.6038,326.89,63834353,328819,326.542571,SPY
1/29/2020,328.4,328.63,326.4,326.62,54040963,303785,327.339296,SPY
1/30/2020,324.37,327.91,323.54,327.68,75491906,460066,325.589426,SPY
1/31/2020,326.97,327.17,320.73,321.73,113884332,655053,323.010519,SPY
2/3/2020,323.35,326.16,323.22,324.12,69249296,368447,324.397207,SPY
2/4/2020,328.07,330.01,327.72,329.06,63036935,312754,328.619741,SPY
2/5/2020,332.29,333.09,330.67,332.86,65959093,352028,332.001857,SPY
2/6/2020,333.98,334.49,332.8,333.98,50377128,249702,333.627309,SPY
2/7/2020,332.81,333.9941,331.6,332.2,65142439,300065,332.662053,SPY
2/10/2020,331.19,334.75,331.19,334.68,42408006,217771,333.478128,SPY
2/11/2020,336.16,337.02,334.684,335.26,54864633,268291,335.753906,SPY
2/12/2020,336.86,337.65,336.43,337.42,44135662,230203,336.952285,SPY
2/13/2020,335.92,338.12,335.56,337.06,54496102,287288,337.048796,SPY
2/14/2020,337.48,337.73,336.2,337.6,64582210,252426,337.149473,SPY
2/18/2020,336.52,337.6677,335.21,336.73,57342529,286927,336.556062,SPY
2/19/2020,337.81,339.08,337.48,338.34,49765222,221058,338.258804,SPY
2/20/2020,337.77,338.64,333.6817,336.95,74170562,431813,336.373228,SPY
2/21/2020,335.41,335.81,332.58,333.48,114283929,488013,334.079928,SPY
2/24/2020,323.17,333.5623,321.24,322.42,162311951,872759,324.325688,SPY
2/25/2020,323.96,324.61,311.69,312.65,219005382,1448757,316.495238,SPY
2/26/2020,314.19,318.11,310.7,311.5,195022730,1374137,313.607495,SPY
2/27/2020,305.45,311.5637,297.51,297.51,287045452,2154934,304.18219,SPY
2/28/2020,288.62,297.892,285.54,296.26,389756653,2687374,292.306901,SPY
3/2/2020,298,309.16,294.46,309.09,238716271,1763457,301.440771,SPY
3/3/2020,309.55,313.84,297.57,300.24,302971550,2844651,304.599902,SPY
3/4/2020,306.11,313.1,303.33,312.86,177134456,1261955,308.006343,SPY
3/5/2020,304.95,308.47,300.01,302.46,186764551,1265059,304.42631,SPY
3/6/2020,293.08,298.78,290.23,297.46,231022146,1642912,295.277036,SPY
3/9/2020,275.6,284.19,273.45,274.23,309425747,2577867,280.319722,SPY
3/10/2020,284.76,288.52,273.5,288.42,277866054,2516875,281.16862,SPY
3/11/2020,280.73,281.94,270.88,274.36,257344789,2152463,277.62027,SPY
3/12/2020,256.05,266.66,247.68,248.11,394377025,3709931,255.655013,SPY
3/13/2020,263.34,271.4754,248.5237,269.32,329754896,2676727,258.727547,SPY
3/16/2020,240.78,256.9,237.36,239.85,297528836,2147769,248.775358,SPY
3/17/2020,245.04,256.17,237.07,252.8,263350618,2175124,247.743143,SPY
3/18/2020,236.25,248.37,228.02,240,328742361,2874734,237.840306,SPY
3/19/2020,239.26,247.38,232.22,240.51,289375593,2855927,241.350207,SPY
3/20/2020,242.59,244.47,228.5,228.8,347558124,2926975,236.759063,SPY
3/23/2020,228,229.6833,218.26,222.95,326270474,2848122,224.679293,SPY
3/24/2020,234.99,244.1,233.8,243.15,236042367,1625797,237.746061,SPY
3/25/2020,245,256.35,239.75,246.79,299488281,2166621,247.927974,SPY
3/26/2020,249.26,262.8,249.05,261.2,257667753,1886249,255.772514,SPY
3/27/2020,253.22,260.81,251.05,253.42,225390687,1672726,255.355454,SPY
3/30/2020,255.68,262.43,253.53,261.65,172261981,1127440,258.860801,SPY
3/31/2020,260.7,263.33,256.22,257.75,194881752,1189046,259.793362,SPY
4/1/2020,247.95,257.6591,243.9,246.15,189578858,1214397,249.628475,SPY
4/2/2020,245.2,252.68,244.59,251.83,177660430,1309516,249.238717,SPY
4/3/2020,250.81,253.32,245.22,248.19,135784192,998214,248.562265,SPY
4/6/2020,258.05,267,248.1698,264.86,188090253,1033647,260.775551,SPY
4/7/2020,274.3,275.03,264.89,265.13,201450339,1292810,269.619973,SPY
4/8/2020,268.05,276,265.2542,274.03,153774685,950862,271.051459,SPY
4/9/2020,277.81,281.2,275.47,278.2,190283195,1171999,278.251697,SPY
4/13/2020,277.15,277.51,271.41,275.66,115005853,752243,274.512306,SPY
4/14/2020,281.08,284.9,275.5106,283.79,134143482,761247,282.089774,SPY
4/15/2020,277.52,283.9407,275.46,277.76,122419142,711143,277.829579,SPY
4/16/2020,279.05,280.03,275.76,279.1,132899585,748803,278.834513,SPY
4/17/2020,285.41,287.3,282.4,286.64,147287419,699791,284.304906,SPY
4/20/2020,282.6,286.7912,281.35,281.59,100126051,600462,283.731398,SPY
4/21/2020,276.48,278.04,272.02,273.04,126387834,923555,274.755324,SPY
4/22/2020,278.38,281,276.91,279.1,93527425,527780,278.482531,SPY
4/23/2020,280.46,283.94,278.75,279.08,104753986,688624,280.966292,SPY
4/24/2020,280.69,283.7,278.5,282.97,85169903,438571,281.032342,SPY
4/27/2020,285.02,288.27,284.62,287.05,78438758,430208,286.528977,SPY
4/28/2020,291,291.4,285.4,285.73,106308658,582617,287.789471,SPY
4/29/2020,291.59,294.88,290.41,293.21,118773506,643393,292.698945,SPY
4/30/2020,291.69,293.3239,288.59,290.48,123004196,650786,290.584102,SPY
5/1/2020,285.16,290.6572,281.52,282.79,125180028,639987,284.092832,SPY
5/4/2020,280.46,283.9,279.13,283.57,80883545,460682,281.765323,SPY
5/5/2020,286.66,289.25,283.7134,286.19,79569939,459764,287.400201,SPY
5/6/2020,288.01,288.46,283.78,284.25,74234197,436223,286.083037,SPY
5/7/2020,287.79,289.78,287.13,287.68,75250852,422689,287.989937,SPY
5/8/2020,291.05,292.95,287.68,292.44,76764858,385507,291.461049,SPY
5/11/2020,290.37,294,289.88,292.5,79516256,419261,292.278166,SPY
5/12/2020,293.75,294.24,286.52,286.67,95999786,473668,290.175286,SPY
5/13/2020,285.95,287.19,278.965,281.6,144809899,833463,282.59278,SPY
5/14/2020,278.84,285.11,272.99,284.97,122040475,751988,281.007094,SPY
5/15/2020,282.32,286.33,281.34,286.28,111233031,541432,284.426422,SPY
5/18/2020,293.09,296.75,292.7,295,120320734,574740,293.868053,SPY
5/19/2020,294.41,296.205,291.95,291.97,95232617,486355,294.284413,SPY
5/20/2020,295.83,297.87,295.57,296.93,86323792,414739,296.676441,SPY
5/21/2020,296.8,297.67,293.6886,294.88,81280471,476465,295.486478,SPY
5/22/2020,294.56,295.63,293.22,295.44,63983288,348749,294.609282,SPY
5/26/2020,301.96,302.19,295.4646,299.08,88962170,442151,299.858033,SPY
5/27/2020,302.14,303.57,296.87,303.53,104868949,559224,300.740764,SPY
5/28/2020,304.69,306.84,302.24,302.97,90787807,502018,304.534016,SPY
5/29/2020,302.46,304.96,299.47,304.32,119267302,667926,302.753653,SPY
6/1/2020,303.63,306.205,303.06,305.55,56724968,316837,305.037119,SPY
6/2/2020,306.52,308.13,305.1,308.08,74267192,385682,306.67937,SPY
6/3/2020,310.26,313.22,309.94,312.18,93267586,437731,311.495127,SPY
6/4/2020,311.12,313,309.08,311.36,75794363,423728,311.27231,SPY
6/5/2020,317.41,321.275,317.16,319.34,151025824,643278,318.179047,SPY
6/8/2020,320.3,323.41,319.63,323.2,73646235,402339,321.437815,SPY
6/9/2020,320.26,323.2849,319.36,320.79,77479917,403505,321.187322,SPY
6/10/2020,321.4,322.39,318.2209,319,95001290,548930,320.115226,SPY
6/11/2020,311.31,312.15,300.01,300.61,209243670,1214588,305.77334,SPY
6/12/2020,308.32,309.08,298.6,304.21,194681379,1164188,303.422848,SPY
6/15/2020,298.01,308.28,296.74,307.05,136046307,779016,303.85744,SPY
6/16/2020,315.56,315.64,307.67,312.96,137723502,808628,312.590215,SPY
6/17/2020,314.04,314.39,310.86,311.66,83232572,435974,312.636071,SPY
6/18/2020,309.98,312.3,309.51,311.78,81078680,419210,311.206769,SPY
6/19/2020,314.1,314.38,306.53,308.64,136935484,606557,310.357198,SPY
6/22/2020,307.95,311.05,306.75,310.62,74649389,401187,309.569332,SPY
6/23/2020,313.5,314.5,311.6101,312.05,68511267,381409,312.861234,SPY
6/24/2020,309.84,310.51,302.1,304.09,132819202,751001,305.179522,SPY
6/25/2020,303.47,307.64,301.28,307.35,89967968,518562,304.661756,SPY
6/26/2020,306.17,306.39,299.42,300.05,128218340,668903,302.000223,SPY
6/29/2020,301.42,304.61,298.93,304.46,80223372,430064,302.433671,SPY
6/30/2020,304.01,310.2,303.82,308.36,113444841,523385,307.462539,SPY
7/1/2020,309.57,311.89,309.07,310.52,72474858,418495,310.486119,SPY
7/2/2020,314.24,315.7,311.51,312.23,69394217,433528,313.307611,SPY
7/6/2020,316.38,317.68,315.56,317.05,61713830,331249,316.169274,SPY
7/7/2020,315.38,317.52,313.37,313.78,82909978,398769,315.437016,SPY
7/8/2020,314.59,316.3,312.7,316.18,54639169,325900,314.892723,SPY
7/9/2020,316.85,317.1,310.68,314.38,83354178,471318,313.959322,SPY
7/10/2020,314.26,317.88,312.76,317.59,57559365,320870,315.803659,SPY
7/13/2020,320.06,322.71,314.13,314.84,102997660,527355,318.543768,SPY
7/14/2020,313.25,319.76,312,318.92,93545660,580271,316.244144,SPY
7/15/2020,322.48,323.04,319.265,321.85,87344095,501289,321.383582,SPY
7/16/2020,319.78,321.28,319.09,320.79,54622520,356445,320.157742,SPY
7/17/2020,321.82,322.57,319.735,321.72,64541763,324202,321.544971,SPY
7/20/2020,321.41,325.13,320.62,324.32,56308960,302422,323.156022,SPY
7/21/2020,326.48,326.93,323.94,325.01,57534123,337840,325.623009,SPY
7/22/2020,324.62,327.2,324.5,326.86,57795565,313095,325.873086,SPY
7/23/2020,326.45,327.23,321.48,322.96,75737989,442128,324.337984,SPY
7/24/2020,320.93,321.99,319.246,320.88,74049197,423195,320.904561,SPY
7/27/2020,321.63,323.41,320.775,323.22,48292975,260954,322.38334,SPY
7/28/2020,322.45,323.64,320.85,321.17,57494979,288274,322.444643,SPY
7/29/2020,322.14,325.73,322.075,325.12,48454195,275882,323.937307,SPY
7/30/2020,321.9,324.41,319.64,323.96,61861888,397284,322.845064,SPY
7/31/2020,326,326.63,321.33,326.52,85919865,448880,324.499625,SPY
8/3/2020,328.31,329.62,327.73,328.79,53080454,288008,328.658804,SPY
8/4/2020,327.88,330.06,327.86,330.06,41918004,250900,329.057593,SPY
8/5/2020,331.46,332.39,331.18,332.11,42870955,241416,331.791643,SPY
8/6/2020,331.52,334.46,331.13,334.33,43745653,290039,332.937218,SPY
8/7/2020,333.29,334.88,332.3,334.57,57282821,350100,333.800372,SPY
8/10/2020,335,335.77,332.955,335.57,46010808,284608,335.006397,SPY
8/11/2020,336.86,337.54,332.01,332.8,69601087,385851,335.212188,SPY
8/12/2020,335.47,338.28,332.8377,337.44,53914841,312589,336.715356,SPY
8/13/2020,336.58,338.2514,335.83,336.83,41819943,278290,337.20839,SPY
8/14/2020,336.43,337.42,335.62,336.84,49388493,249675,336.677903,SPY
8/17/2020,337.91,338.34,336.8517,337.91,35481194,195638,337.847473,SPY
8/18/2020,338.32,339.1,336.61,338.64,38729935,213169,338.322479,SPY
8/19/2020,339.11,339.61,336.62,337.23,68074295,321023,338.21307,SPY
8/20/2020,335.33,338.8,335.22,338.28,42208892,271507,337.483109,SPY
8/21/2020,337.86,339.72,337.55,339.48,56076128,270821,338.783351,SPY
8/24/2020,342.13,343,339.4504,342.92,49313662,278778,341.930778,SPY
8/25/2020,343.53,344.21,342.27,344.12,38463382,239944,343.393842,SPY
8/26/2020,344.72,347.86,344.17,347.57,50790337,305726,346.433962,SPY
8/27/2020,348.5,349.9,346.53,348.33,58034582,356884,348.581303,SPY
8/28/2020,349.45,350.72,348.15,350.58,48379940,272108,349.530411,SPY
8/31/2020,350.35,351.3,349.06,349.31,67349355,322315,350.251716,SPY
9/1/2020,350.24,352.71,349.24,352.6,54999325,295183,351.086724,SPY
9/2/2020,354.64,358.75,353.43,357.7,69605495,419229,355.99779,SPY
9/3/2020,355.85,356.38,342.59,345.39,150557268,867636,348.162591,SPY
9/4/2020,346.07,347.83,334.87,342.57,140821602,795610,341.727997,SPY
9/8/2020,336.74,342.64,332.88,333.21,115301649,633249,335.991967,SPY
9/9/2020,337.52,342.46,336.61,339.79,91158708,484189,339.334302,SPY
9/10/2020,341.75,342.53,332.85,333.89,90710586,532856,337.381803,SPY
9/11/2020,335.79,336.97,331,334.06,84880694,510131,334.172796,SPY
9/14/2020,337.52,340.38,334.2208,338.46,66041974,350033,338.444693,SPY
9/15/2020,341.11,342.02,338.4683,340.17,52950978,295486,340.685647,SPY
9/16/2020,341.5,343.06,338.52,338.82,82211256,394864,340.592696,SPY
9/17/2020,333.52,337.6996,332.991,335.84,91524524,495505,335.433767,SPY
9/18/2020,335.35,335.49,327.97,330.65,105923006,499083,332.048535,SPY
9/21/2020,325.71,327.13,321.73,326.97,100114729,618669,324.584827,SPY
9/22/2020,328.55,330.9,325.86,330.3,63614686,364647,328.587712,SPY
9/23/2020,330.92,331.2,322.1,322.64,93412240,464348,325.868975,SPY
9/24/2020,321.22,326.797,319.8,323.5,77181332,510361,323.374614,SPY
9/25/2020,322.57,329.58,321.64,328.73,71070826,414105,326.175855,SPY
9/28/2020,333.22,334.96,332.15,334.19,65342591,326434,333.433634,SPY
9/29/2020,334,334.77,331.6209,332.37,51682315,307039,333.053524,SPY
9/30/2020,333.1,338.29,332.88,334.89,106105856,482220,335.201536,SPY
10/1/2020,337.63,338.74,335.01,337.04,90479073,442963,336.475916,SPY
10/2/2020,331.71,337.0126,331.19,333.84,89456112,549065,334.395223,SPY
10/5/2020,336.01,339.96,336.01,339.76,45713108,307934,338.328223,SPY
10/6/2020,339.87,342.17,334.38,334.93,90075268,569819,337.737663,SPY
10/7/2020,338.12,341.63,338.09,340.76,57015030,319322,340.013127,SPY
10/8/2020,342.88,343.85,341.86,343.78,45289221,290070,343.196372,SPY
10/9/2020,345.53,347.35,344.89,346.85,59528606,328626,346.107922,SPY
10/12/2020,349.55,354.02,349.06,352.43,80468462,369354,351.507741,SPY
10/13/2020,352.31,352.4651,349.09,350.13,74274513,364273,351.227123,SPY
10/14/2020,350.73,351.93,347.14,347.93,58723185,356604,348.912138,SPY
10/15/2020,343.72,348.02,343.13,347.5,60369659,377756,346.080655,SPY
10/16/2020,348.99,350.75,347.1,347.29,89501868,334651,348.400531,SPY
10/19/2020,348.57,349.33,341.04,342.01,68477114,425702,344.38802,SPY
10/20/2020,343.42,346.88,342.64,343.38,62551881,418141,344.249424,SPY
10/21/2020,343.36,348.6847,342.4,342.73,63574979,410236,343.667472,SPY
10/22/2020,342.92,345.24,340.65,344.61,55411455,374623,343.409166,SPY
10/23/2020,345.91,345.99,343.13,345.78,49143931,312009,344.88931,SPY
10/26/2020,342.14,342.98,335.62,339.39,91473012,554486,339.417503,SPY
10/27/2020,339.74,340.12,337.99,338.22,66121175,404992,338.913825,SPY
10/28/2020,332.11,338.2483,326.13,326.66,127324319,770552,329.471247,SPY
10/29/2020,326.99,333.395,325.09,329.98,90598089,552665,329.576258,SPY
10/30/2020,328.28,329.69,322.6,326.54,120445865,730752,325.712251,SPY
11/2/2020,330.2,332.36,327.24,330.2,86084552,582407,329.603925,SPY
11/3/2020,333.72,338.25,330.2935,336.03,93797487,552789,335.949197,SPY
11/4/2020,340.8,347.94,339.59,343.54,231947114,1419630,343.591539,SPY
11/5/2020,349.28,352.19,348.86,350.24,82039783,553429,350.004259,SPY
11/6/2020,349.97,351.51,347.65,350.16,74972973,442279,350.042979,SPY
11/9/2020,364.36,364.38,354.06,354.56,172305409,926034,358.03483,SPY
11/10/2020,353.52,355.18,350.51,354.04,85820743,515134,353.657886,SPY
11/11/2020,356.43,357.56,355.06,356.67,58949048,319239,356.275429,SPY
